54.330931,10.171146,13.59368,123.040001
54.330912,10.171194,13.27884,122.900002
54.330894,10.171241,13.18624,122.669998
54.330876,10.171287,13.0566,122.82
54.330859,10.171334,12.92696,122.470001
54.330841,10.171381,12.7788,122.339996
54.330824,10.171426,12.63064,121.919998
54.330807,10.171472,12.501,121.989998
54.330789,10.171517,12.18616,122.18
54.330774,10.171561,12.11208,121.709999
54.330756,10.171607,12.00096,121.959999
54.330742,10.171651,11.87132,121.510002
54.330726,10.171694,11.74168,121.440002
54.330711,10.171739,11.63056,121.160004
54.330697,10.171782,11.51944,120.910004
54.330682,10.171824,11.42684,120.690002
54.330667,10.171866,11.31572,120.349998
54.330652,10.171906,11.22312,120.029999
54.330639,10.171946,11.112,119.160004
54.330626,10.171987,11.00088,118.870003
54.330612,10.172027,10.90828,118.650002
54.330599,10.172067,10.79716,118.029999
54.330586,10.172107,10.70456,117.5
54.330574,10.172146,10.63048,117.379997
54.330561,10.172186,10.57492,117.029999
54.330549,10.172224,10.50084,116.690002
54.330537,10.172264,10.42676,116.660004
54.330526,10.172301,10.35268,116.349998
54.330516,10.172341,10.29712,115.910004
54.330504,10.172379,10.22304,115.949997
54.330494,10.172417,10.16748,116.169998
54.330484,10.172457,10.13044,115.379997
54.330472,10.172496,10.07488,115.419998
54.330462,10.172534,10.01932,115.419998
54.330451,10.172571,9.96376,114.870003
54.330441,10.172609,9.92672,114.449997
54.330429,10.172647,9.87116,113.940002
54.330419,10.172686,9.83412,113.199997
54.330409,10.172724,9.8156,113.519997
54.330399,10.172761,9.76004,115.330002
54.331007,10.171139,14.20484,120.209999
54.330987,10.171192,13.74184,122.279999
54.330969,10.171242,13.27884,120.279999
54.330952,10.171289,12.46396,121.57
54.330936,10.171334,12.90844,121.160004
54.330919,10.171381,12.92696,118.790001
54.330906,10.171427,12.88992,118.419998
54.330891,10.171474,12.44544,118.57
54.330876,10.171519,12.35284,117.559998
54.330826,10.171654,12.16764,119.239998
54.330812,10.171699,11.8528,118.110001
54.330799,10.171744,11.4824,116.650002
54.330784,10.171787,11.61204,118.919998
54.330769,10.171829,11.64908,120.059998
54.330756,10.171871,11.27868,120.970001
54.330741,10.171912,11.2046,120.099998
54.330724,10.171954,12.66768,122.970001
54.330709,10.172001,11.4824,117.360001
54.330697,10.172046,10.77864,115.5
54.330686,10.172086,10.79716,115.300003
54.330674,10.172129,10.79716,115.82
54.330661,10.172171,10.7416,115.849998
54.330649,10.172212,10.81568,116.519997
54.330636,10.172257,10.81568,117.599998
54.330622,10.172299,10.77864,117.139999
54.330611,10.172341,10.48232,117.169998
54.330597,10.172382,10.5564,117.480003
54.330586,10.172424,10.57492,117.379997
54.330574,10.172464,10.5564,117.459999
54.330562,10.172504,10.51936,117.589996
54.330551,10.172544,10.48232,117.5
54.330537,10.172584,10.4638,117.129997
54.330526,10.172624,10.42676,117.339996
54.330512,10.172667,10.40824,117.449997
54.330499,10.172707,10.3712,117.459999
54.330487,10.172747,10.33416,117.610001
54.330902,10.171147,13.64924,121.919998
54.330886,10.171196,13.18624,121.150002
54.330871,10.171244,12.85288,119.449997
54.330854,10.171292,12.88992,118.550003
54.330839,10.171341,13.27884,120.18
54.330822,10.171389,13.1492,120.989998
54.330806,10.171439,13.11216,121.400002
54.330789,10.171487,12.61212,120.040001
54.330774,10.171534,12.53804,120.629997
54.330759,10.171581,12.1306,119.419998
54.330746,10.171627,12.18616,119.410004
54.330731,10.171674,12.14912,119.730003
54.330717,10.171719,12.09356,119.889999
54.330704,10.171764,12.00096,119.669998
54.330691,10.171809,11.92688,119.220001
54.330676,10.171852,11.8528,119.080002
54.330662,10.171894,11.7602,119.059998
54.330649,10.171934,11.68612,118.830002
54.330634,10.171974,11.59352,118.599998
54.330621,10.172016,11.50092,118.260002
54.330607,10.172056,11.42684,117.989998
54.330592,10.172097,11.35276,118.0
54.330579,10.172141,11.27868,117.5
54.330566,10.172182,11.22312,117.339996
54.330552,10.172224,11.14904,117.190002
54.330539,10.172266,11.09348,116.68
54.330527,10.172307,11.0194,116.519997
54.330516,10.172349,10.96384,116.209999
54.330504,10.172391,10.88976,116.139999
54.330492,10.172432,10.8342,116.040001
54.330479,10.172472,10.77864,115.739998
54.330467,10.172514,10.72308,115.470001
54.330456,10.172554,10.68604,115.730003
54.330444,10.172596,10.63048,115.550003
54.330434,10.172636,10.57492,115.199997
54.330422,10.172677,10.51936,115.099998
54.330412,10.172717,10.48232,115.040001
54.330401,10.172757,10.44528,114.940002
54.330761,10.171809,11.64908,117.949997
54.330794,10.171716,12.6862,119.120003
54.330731,10.171899,11.59352,118.769997
54.330746,10.171854,11.53796,116.360001
54.330777,10.171764,12.2232,118.910004
54.330717,10.171936,11.46388,117.290001
54.330824,10.171621,12.29728,119.040001
54.330702,10.171979,11.42684,118.0
54.330809,10.171669,12.29728,116.360001
54.330839,10.171576,11.96392,120.330002
54.330682,10.172021,11.51944,119.830002
