[ 4.11097798e-08 -3.46698359e-08  1.73224286e-04  2.19545887e-04],[-3.46698359e-08  1.60897638e-07 -7.80337492e-05  9.31787022e-04],[ 1.73224286e-04 -7.80337492e-05  1.05455946e+01  2.51474599e+00],[ 2.19545887e-04  9.31787022e-04  2.51474599e+00  3.47921435e+01]
[ 4.51822404e-08 -7.12705217e-08  2.27950267e-04 -1.10294206e-04],[-7.12705217e-08  2.32418586e-07 -2.57095280e-04  9.29183315e-04],[ 2.27950267e-04 -2.57095280e-04  9.69640247e+00  2.73361591e-01],[-1.10294206e-04  9.29183315e-04  2.73361591e-01  2.30004259e+01]
[ 4.07107578e-08 -6.20289207e-08  1.70032919e-04 -6.56295060e-05],[-6.20289207e-08  1.61758198e-07 -2.41786828e-04  5.96699171e-04],[ 1.70032919e-04 -2.41786828e-04  4.82425818e+00 -1.27266552e-01],[-6.56295060e-05  5.96699171e-04 -1.27266552e-01  1.71196085e+01]
[ 3.73379347e-08 -6.67590924e-08  1.76445833e-05  3.21037640e-04],[-6.67590924e-08  1.59573996e-07 -4.67673443e-05 -2.31463633e-04],[ 1.76445833e-05 -4.67673443e-05  9.86914122e-01 -6.99427121e-01],[ 3.21037640e-04 -2.31463633e-04 -6.99427121e-01  1.68704240e+01]
[ 2.04479709e-08 -5.24451628e-08  4.82169627e-06  4.01786494e-04],[-5.24451628e-08  1.60913858e-07 -9.87723594e-07 -1.04376393e-03],[ 4.82169627e-06 -9.87723594e-07  5.88023128e-01 -4.24002439e-01],[ 4.01786494e-04 -1.04376393e-03 -4.24002439e-01  1.81183016e+01]
[ 1.58582735e-08 -5.63392712e-08  3.26036299e-06  1.65410841e-04],[-5.63392712e-08  2.31013990e-07  5.37250725e-06 -5.82493049e-04],[ 3.26036299e-06  5.37250725e-06  5.28317244e-01  1.35158174e-01],[ 1.65410841e-04 -5.82493049e-04  1.35158174e-01  6.07763682e+00]
[ 9.17085462e-09 -3.44435354e-08  2.48231591e-06 -5.79893448e-06],[-3.44435354e-08  1.60401272e-07 -1.73633650e-05 -2.15780382e-05],[ 2.48231591e-06 -1.73633650e-05  4.49904855e-01  4.26462907e-01],[-5.79893448e-06 -2.15780382e-05  4.26462907e-01  5.92213893e+00]
[ 9.96072833e-09 -3.51183834e-08 -6.70285558e-06 -2.44461444e-05],[-3.51183834e-08  1.60974411e-07  3.64593019e-06  8.08273735e-05],[-6.70285558e-06  3.64593019e-06  4.47171373e-01  7.39574530e-03],[-2.44461444e-05  8.08273735e-05  7.39574530e-03  5.11892216e+00]
[ 1.37080005e-08 -5.22776254e-08 -1.99914904e-06  2.99672751e-05],[-5.22776254e-08  2.31321674e-07 -1.35299769e-06 -1.42579307e-05],[-1.99914904e-06 -1.35299769e-06  5.02520691e-01 -2.58147405e-01],[ 2.99672751e-05 -1.42579307e-05 -2.58147405e-01  5.51826967e+00]
[ 1.18881196e-08 -4.28328083e-08  1.64728885e-04  3.98780296e-03],[-4.28328083e-08  1.78663288e-07 -6.37716068e-04 -1.19104433e-02],[ 1.64728885e-04 -6.37716068e-04  9.31568933e+00  1.70438515e+02],[ 3.98780296e-03 -1.19104433e-02  1.70438515e+02  8.93333092e+03]
