2022-06-18T16:19:03.122918,28.694981402298403
2022-06-18T16:19:04.120478,31.728735528649338
2022-06-18T16:19:05.087872,35.0603115670575
2022-06-25T12:12:37.882414,28.959586740670844
2022-06-25T12:12:38.888779,29.518917604835657
2022-06-25T12:12:39.874964,30.118845504622076
2022-06-25T12:12:40.870706,30.44345176589323
2022-06-25T12:12:41.881864,31.350120245186353
2022-06-25T12:12:42.879621,31.513643436567833
2022-06-25T12:12:43.876388,31.923972406206964
2022-06-25T12:12:44.887035,32.79743914036253
2022-06-25T12:12:45.867167,33.21479638202074
2022-06-25T12:12:46.856581,33.60512243974121
2022-06-25T12:12:47.877447,34.189065345844085
2022-06-25T12:12:48.847042,34.96338420255412
2022-06-25T12:12:49.880767,35.6911977449255
2022-06-25T12:12:50.868216,36.2264645608135
2022-06-25T12:12:51.882717,36.787559122260156
2022-06-25T12:12:52.906285,37.532387644216584
2022-06-25T12:12:53.903436,38.025043273240236
2022-06-25T12:12:54.891113,39.08446521170424
2022-06-25T12:12:55.878201,39.309595931494826
2022-06-25T12:12:56.910085,39.953900885864364
2022-06-25T12:12:57.892426,40.60674165749783
2022-06-25T12:12:58.874966,41.53530602906147
2022-06-25T12:12:59.905313,42.11743306994293
2022-06-25T12:13:00.896509,43.01834529485328
2022-06-25T12:13:01.884514,43.67358789600044
2022-06-25T12:13:02.883833,44.73302995916091
2022-06-25T12:13:03.901064,45.62780423634267
2022-06-25T12:13:04.907424,46.35367009922519
2022-06-25T12:13:05.888889,47.22045786294949
2022-06-25T12:13:06.872765,48.31752249572371
2022-06-25T12:13:07.870123,49.811764260233836
2022-06-25T12:13:08.927876,50.720786542643346
2022-06-25T12:13:09.905835,51.86815268356959
2022-06-25T12:13:10.944362,53.077308124088525
2022-06-25T12:13:11.907612,54.55165141880705
2022-06-25T12:13:12.902921,55.30142502950533
2022-06-25T12:13:13.901077,56.881215652538984
2022-06-25T12:13:14.910966,58.14753910956348
2022-06-25T12:13:15.906465,60.58632482831668
2022-06-25T12:13:16.937270,60.867998000211344
2022-06-25T12:13:17.926545,62.62229529381579
2022-06-25T12:13:18.916311,64.86413071802244
2022-06-25T12:13:19.912661,66.87198543920074
2022-06-25T12:13:20.879620,68.42380471884923
2022-06-25T12:13:21.925427,70.27132800072404
2022-06-25T12:13:22.943099,72.7411624209473
2022-06-25T12:13:23.936691,75.14047532266021
2022-06-25T12:13:24.935509,76.1097262273042
2022-06-25T12:13:25.902973,78.19260226721393
2022-06-25T12:13:26.942244,82.06180054065621
2022-06-25T12:13:27.895217,83.72948426614218
2022-06-25T12:13:28.992310,86.76776018958397
2022-06-25T12:13:29.924424,90.60762260890172
2022-06-25T12:13:30.946863,93.60635034465297
2022-06-25T12:13:31.992303,97.62973754406228
2022-06-25T12:13:32.916536,101.59698354171665
2022-06-25T12:13:33.987545,105.00563903133965
2022-06-25T12:13:34.974952,108.20330645165431
2022-06-25T12:13:35.980599,113.38777985353393
2022-06-25T12:13:36.921677,117.98905225596047
2022-06-25T12:13:37.964043,122.35367437792735
2022-06-18T16:19:07.096951,28.65923255958289
2022-06-18T16:19:08.110083,28.93054649494884
