54.332921,10.153436,0.68524,116.809998,2022-04-20T06:38:01.173161
54.332919,10.15344,0.79636,115.160004,2022-04-20T06:38:02.143599
54.332919,10.153443,0.85192,113.339996,2022-04-20T06:38:03.154076
54.332917,10.153446,0.88896,109.879997,2022-04-20T06:38:04.155494
54.332917,10.15345,1.00008,104.970001,2022-04-20T06:38:05.154509
54.332917,10.153455,1.07416,100.300003,2022-04-20T06:38:06.202459
54.332917,10.15346,1.1112,95.169998,2022-04-20T06:38:07.207082
54.332917,10.153465,1.14824,90.860001,2022-04-20T06:38:08.151337
54.332917,10.153471,1.4816,84.720001,2022-04-20T06:38:09.136535
54.332919,10.15348,1.59272,78.199997,2022-04-20T06:38:10.200026
54.332921,10.153488,2.01868,73.300003,2022-04-20T06:38:11.183317
54.332924,10.1535,2.51872,60.799999,2022-04-20T06:38:12.182927
54.332927,10.153513,2.9632,58.549999,2022-04-20T06:38:13.168798
54.332932,10.153528,3.50028,56.110001,2022-04-20T06:38:14.167346
54.332937,10.153543,3.96328,55.299999,2022-04-20T06:38:15.143522
54.332944,10.15356,4.61148,54.110001,2022-04-20T06:38:16.127583
54.332952,10.153578,5.01892,53.369999,2022-04-20T06:38:17.173344
54.332961,10.153601,5.50044,55.200001,2022-04-20T06:38:18.174096
54.332969,10.153621,5.94492,53.150002,2022-04-20T06:38:19.168659
54.332979,10.153645,6.35236,52.93,2022-04-20T06:38:20.175226
54.332991,10.15367,6.6672,52.889999,2022-04-20T06:38:21.182376
54.333002,10.153696,7.0376,52.720001,2022-04-20T06:38:22.143524
54.333016,10.153723,7.46356,53.630001,2022-04-20T06:38:23.155157
54.333027,10.153751,7.7784,54.740002,2022-04-20T06:38:24.163597
54.333039,10.15378,8.13028,55.52,2022-04-20T06:38:25.158877
54.333051,10.153811,8.4266,57.720001,2022-04-20T06:38:26.182560
54.333061,10.153841,8.55624,58.849998,2022-04-20T06:38:27.189503
54.333072,10.153878,8.9822,60.82,2022-04-20T06:38:28.154891
54.333084,10.153913,9.11184,63.240002,2022-04-20T06:38:29.167741
54.333096,10.153951,9.51928,64.150002,2022-04-20T06:38:30.142856
54.333106,10.153991,9.61188,66.769997,2022-04-20T06:38:31.178293
54.333116,10.154031,9.98228,68.419998,2022-04-20T06:38:32.160460
54.333124,10.154071,10.07488,70.300003,2022-04-20T06:38:33.129365
54.333131,10.154115,10.20452,72.849998,2022-04-20T06:38:34.174382
54.333139,10.154158,10.5564,74.610001,2022-04-20T06:38:35.146820
54.333146,10.154201,10.63048,76.449997,2022-04-20T06:38:36.174014
54.333151,10.154248,10.7416,78.720001,2022-04-20T06:38:37.150483
54.333156,10.154295,11.03792,80.839996,2022-04-20T06:38:38.145055
54.333159,10.154341,11.13052,82.529999,2022-04-20T06:38:39.147884
54.333162,10.15439,11.24164,84.25,2022-04-20T06:38:40.183622
54.333164,10.15444,11.55648,85.730003,2022-04-20T06:38:41.174552
54.333166,10.15449,11.6676,87.550003,2022-04-20T06:38:42.163991
54.333166,10.154541,11.79724,88.489998,2022-04-20T06:38:43.137398
54.333167,10.154593,12.38988,87.970001,2022-04-20T06:38:44.147187
54.333167,10.154648,12.33432,90.360001,2022-04-20T06:38:45.125657
54.333167,10.154703,12.44544,92.349998,2022-04-20T06:38:46.144109
54.333166,10.154758,12.964,92.949997,2022-04-20T06:38:47.151502
54.333162,10.154815,13.01956,92.93,2022-04-20T06:38:48.131633
54.333162,10.15487,12.64916,94.900002,2022-04-20T06:38:49.148700
54.333161,10.154928,13.7048,94.010002,2022-04-20T06:38:50.145638
54.333159,10.15499,14.14928,95.550003,2022-04-20T06:38:51.139138
54.333156,10.155048,13.76036,98.980003,2022-04-20T06:38:52.133088
54.333151,10.155105,13.35292,100.449997,2022-04-20T06:38:53.149835
54.333146,10.15516,13.66776,97.989998,2022-04-20T06:38:54.153654
54.333141,10.155216,12.98252,97.290001,2022-04-20T06:38:55.123821
54.333136,10.155273,13.50108,97.230003,2022-04-20T06:38:56.175374
54.333132,10.155335,14.61228,97.800003,2022-04-20T06:38:57.138889
54.333126,10.155398,14.6308,98.779999,2022-04-20T06:38:58.166003
54.333121,10.155458,14.51968,98.970001,2022-04-20T06:38:59.137953
54.333114,10.15552,14.18632,99.339996,2022-04-20T06:39:00.150651
54.333106,10.155578,14.33448,100.900002,2022-04-20T06:39:01.128684
54.333097,10.155638,14.40856,99.769997,2022-04-20T06:39:02.146654
54.333091,10.155698,14.48264,100.739998,2022-04-20T06:39:03.140915
54.333082,10.15576,14.59376,100.459999,2022-04-20T06:39:04.130294
54.333074,10.155821,14.64932,100.419998,2022-04-20T06:39:05.177282
54.333067,10.155881,14.70488,100.739998,2022-04-20T06:39:06.142872
54.333059,10.155943,14.7234,101.089996,2022-04-20T06:39:07.161980
54.333051,10.156003,14.7234,101.690002,2022-04-20T06:39:08.187634
54.333044,10.156065,14.79748,100.330002,2022-04-20T06:39:09.157971
54.333036,10.156128,14.87156,100.610001,2022-04-20T06:39:10.155364
54.333029,10.156191,14.96416,101.040001,2022-04-20T06:39:11.192190
54.333021,10.156255,14.927121,101.610001,2022-04-20T06:39:12.158326
54.333014,10.156318,15.464201,100.540001,2022-04-20T06:39:13.146287
54.333006,10.156383,15.019719,101.940002,2022-04-20T06:39:14.159673
54.332997,10.156446,15.05676,102.209999,2022-04-20T06:39:15.136664
54.332991,10.156511,15.11232,102.220001,2022-04-20T06:39:16.145682
54.332982,10.156576,15.149361,102.230003,2022-04-20T06:39:17.202861
54.332974,10.156641,15.22344,101.75,2022-04-20T06:39:18.221222
54.332967,10.156711,15.241959,102.190002,2022-04-20T06:39:19.200418
54.332961,10.156776,15.279,102.300003,2022-04-20T06:39:20.244349
54.332954,10.156843,15.316041,102.400002,2022-04-20T06:39:21.320947
54.332947,10.156905,15.33456,102.269997,2022-04-20T06:39:22.262746
54.332939,10.156968,15.33456,102.139999,2022-04-20T06:39:23.219630
54.332932,10.157031,15.35308,102.209999,2022-04-20T06:39:24.199893
54.332926,10.157096,15.35308,101.660004,2022-04-20T06:39:25.223026
54.332919,10.15716,15.3716,101.300003,2022-04-20T06:39:26.229083
54.332912,10.157225,15.3716,100.870003,2022-04-20T06:39:27.263131
54.332906,10.157288,15.390121,100.889999,2022-04-20T06:39:28.301439
54.332897,10.157351,15.390121,100.970001,2022-04-20T06:39:29.221612
54.332891,10.157416,15.779041,99.849998,2022-04-20T06:39:30.202526
54.332884,10.157481,15.35308,99.779999,2022-04-20T06:39:31.242542
54.332877,10.157546,15.390121,99.260002,2022-04-20T06:39:32.200051
54.332871,10.157611,15.390121,98.93,2022-04-20T06:39:33.246575
54.332864,10.157676,15.390121,99.029999,2022-04-20T06:39:34.383432
54.332859,10.157741,15.42716,98.43,2022-04-20T06:39:35.201523
54.332852,10.157806,15.390121,98.120003,2022-04-20T06:39:36.183363
54.332847,10.15787,15.390121,98.309998,2022-04-20T06:39:37.190154
54.332842,10.157935,15.390121,98.199997,2022-04-20T06:39:38.220003
54.332837,10.158001,15.390121,97.739998,2022-04-20T06:39:39.218802
54.332831,10.158066,15.3716,97.82,2022-04-20T06:39:40.201899
54.332826,10.158131,15.3716,97.599998,2022-04-20T06:39:41.183522
54.332821,10.158198,15.3716,97.470001,2022-04-20T06:39:42.238779
54.332816,10.158263,15.3716,97.610001,2022-04-20T06:39:43.180741
54.332811,10.158328,15.35308,97.150002,2022-04-20T06:39:44.181831
54.332807,10.158393,15.35308,97.169998,2022-04-20T06:39:45.203291
54.332802,10.158458,15.35308,97.139999,2022-04-20T06:39:46.222688
54.332797,10.158525,15.33456,96.919998,2022-04-20T06:39:47.221082
54.332792,10.15859,15.316041,96.860001,2022-04-20T06:39:48.445728
54.332787,10.158655,15.316041,97.099998,2022-04-20T06:39:49.222904
54.332782,10.15872,15.29752,96.720001,2022-04-20T06:39:50.201082
54.332777,10.15879,15.279,96.809998,2022-04-20T06:39:51.194263
54.332772,10.158855,15.279,97.129997,2022-04-20T06:39:52.183007
54.332769,10.158918,15.279,96.970001,2022-04-20T06:39:53.187781
54.332766,10.158985,15.279,96.349998,2022-04-20T06:39:54.187624
54.332761,10.159051,15.26048,96.93,2022-04-20T06:39:55.197416
54.332757,10.159116,15.279,96.910004,2022-04-20T06:39:56.179069
54.332754,10.159181,15.26048,95.900002,2022-04-20T06:39:57.212164
54.332749,10.159248,15.279,96.459999,2022-04-20T06:39:58.204696
54.332746,10.159313,15.29752,96.330002,2022-04-20T06:39:59.192393
54.332741,10.15938,15.279,94.400002,2022-04-20T06:40:00.200551
54.332737,10.159446,15.26048,95.07,2022-04-20T06:40:01.214893
54.332734,10.159513,15.241959,94.839996,2022-04-20T06:40:02.211607
54.332731,10.159578,15.22344,94.709999,2022-04-20T06:40:03.286441
54.332726,10.159641,15.22344,94.449997,2022-04-20T06:40:04.203912
54.332726,10.159706,15.241959,91.669998,2022-04-20T06:40:05.213500
54.332722,10.159771,15.26048,93.580002,2022-04-20T06:40:06.231784
54.332719,10.159836,15.279,93.830002,2022-04-20T06:40:07.233258
54.332716,10.159901,15.29752,94.830002,2022-04-20T06:40:08.202132
54.332714,10.159966,15.29752,92.900002,2022-04-20T06:40:09.218951
54.332711,10.160031,15.26048,93.309998,2022-04-20T06:40:10.247801
54.332706,10.160096,15.29752,96.0,2022-04-20T06:40:11.240602
54.332702,10.160163,15.316041,96.129997,2022-04-20T06:40:12.228299
54.332699,10.16023,15.316041,93.669998,2022-04-20T06:40:13.211784
54.332697,10.160293,15.26048,93.209999,2022-04-20T06:40:14.234978
54.332696,10.160356,15.26048,93.470001,2022-04-20T06:40:15.228151
54.332692,10.160423,15.241959,93.970001,2022-04-20T06:40:16.214497
54.332689,10.160488,15.20492,93.720001,2022-04-20T06:40:17.210604
54.332686,10.160551,15.26048,94.559998,2022-04-20T06:40:18.211211
54.332684,10.160618,15.538281,91.989998,2022-04-20T06:40:19.231865
54.332682,10.160686,15.51976,94.32,2022-04-20T06:40:20.216312
54.332681,10.160753,15.50124,93.339996,2022-04-20T06:40:21.256263
54.332681,10.160821,15.612361,92.589996,2022-04-20T06:40:22.224029
54.332677,10.160886,15.742,91.93,2022-04-20T06:40:23.224733
54.332676,10.160951,15.704959,93.010002,2022-04-20T06:40:24.231473
54.332672,10.161015,15.76052,93.839996,2022-04-20T06:40:25.227011
54.332672,10.16108,15.76052,92.540001,2022-04-20T06:40:26.241885
54.332671,10.161145,15.22344,93.080002,2022-04-20T06:40:27.276360
54.332667,10.16121,15.59384,93.389999,2022-04-20T06:40:28.250092
54.332666,10.161275,15.556799,93.07,2022-04-20T06:40:29.224895
54.332664,10.161341,15.57532,93.370003,2022-04-20T06:40:30.243867
54.332661,10.161408,15.556799,93.099998,2022-04-20T06:40:31.227295
54.332661,10.161476,15.482719,92.18,2022-04-20T06:40:32.224209
54.332657,10.161541,15.35308,92.25,2022-04-20T06:40:33.278999
54.332656,10.161606,15.3716,93.32,2022-04-20T06:40:34.255161
54.332654,10.161673,15.316041,92.419998,2022-04-20T06:40:35.246407
54.332652,10.161741,15.79756,91.169998,2022-04-20T06:40:36.268797
54.332652,10.16181,16.13092,92.459999,2022-04-20T06:40:37.254467
54.332649,10.161876,15.59384,94.629997,2022-04-20T06:40:38.241107
54.332647,10.161941,15.44568,92.059998,2022-04-20T06:40:39.242690
54.332646,10.162008,15.76052,94.339996,2022-04-20T06:40:40.316793
54.332642,10.162073,14.57524,94.540001,2022-04-20T06:40:41.224027
54.332641,10.162136,15.33456,94.0,2022-04-20T06:40:42.247175
54.332639,10.162201,15.390121,93.550003,2022-04-20T06:40:43.219185
54.332637,10.162266,15.42716,93.089996,2022-04-20T06:40:44.247773
54.332637,10.162331,15.35308,93.419998,2022-04-20T06:40:45.247631
54.332636,10.162396,15.316041,93.379997,2022-04-20T06:40:46.253881
54.332634,10.162461,15.279,93.580002,2022-04-20T06:40:47.261301
54.332632,10.162525,15.26048,93.620003,2022-04-20T06:40:48.270684
54.332629,10.16259,15.22344,93.669998,2022-04-20T06:40:49.470816
54.332627,10.162653,15.1864,96.150002,2022-04-20T06:40:50.441792
54.332624,10.162718,15.1864,94.330002,2022-04-20T06:40:51.291406
54.332622,10.162778,15.1864,94.489998,2022-04-20T06:40:52.266844
54.332621,10.162841,15.20492,94.279999,2022-04-20T06:40:53.261402
54.332617,10.162901,15.20492,94.75,2022-04-20T06:40:54.257718
54.332614,10.162966,15.22344,94.540001,2022-04-20T06:40:55.250894
54.332611,10.163033,15.22344,94.279999,2022-04-20T06:40:56.303580
54.332609,10.163098,15.20492,94.160004,2022-04-20T06:40:57.270726
54.332606,10.163163,15.22344,95.440002,2022-04-20T06:40:58.251532
54.332602,10.163228,15.241959,95.400002,2022-04-20T06:40:59.247338
54.332599,10.163296,15.22344,95.029999,2022-04-20T06:41:00.255238
54.332596,10.163361,15.241959,95.019997,2022-04-20T06:41:01.245825
54.332591,10.163426,15.316041,96.339996,2022-04-20T06:41:02.299177
54.332587,10.16349,15.26048,94.980003,2022-04-20T06:41:03.268142
54.332584,10.163555,15.241959,94.480003,2022-04-20T06:41:04.476693
54.332579,10.163621,15.279,94.57,2022-04-20T06:41:05.269152
54.332576,10.163688,15.29752,94.620003,2022-04-20T06:41:06.283589
54.332571,10.163753,15.29752,95.589996,2022-04-20T06:41:07.257761
54.332567,10.16382,15.3716,96.769997,2022-04-20T06:41:08.267991
54.332562,10.163883,15.316041,95.910004,2022-04-20T06:41:09.290234
54.332557,10.163948,15.29752,96.860001,2022-04-20T06:41:10.261886
54.332554,10.164011,15.29752,96.290001,2022-04-20T06:41:11.262040
54.332549,10.164076,15.316041,96.980003,2022-04-20T06:41:12.270558
54.332544,10.16414,14.96416,97.169998,2022-04-20T06:41:13.267748
54.332541,10.164203,15.3716,96.709999,2022-04-20T06:41:14.266583
54.332536,10.164268,15.316041,97.25,2022-04-20T06:41:15.249816
