54.328156,10.182427,1.53716,306.480011,2022-04-20T05:24:05.923213
54.328149,10.182442,1.12972,320.269989,2022-04-20T05:24:05.947341
54.328157,10.182421,1.6668,301.589996,2022-04-20T05:24:06.126186
54.328161,10.182412,1.7594,302.98999,2022-04-20T05:24:06.786296
54.328162,10.182402,2.11128,300.709991,2022-04-20T05:24:07.631561
54.328166,10.182389,2.48168,297.670013,2022-04-20T05:24:08.628201
54.328169,10.182374,3.40768,297.420013,2022-04-20T05:24:09.626351
54.328211,10.182227,7.18576,296.269989,2022-04-20T05:24:16.634580
54.328221,10.182197,7.5006,294.420013,2022-04-20T05:24:17.638413
54.328227,10.182164,8.20436,294.01001,2022-04-20T05:24:18.646591
54.328236,10.182131,8.334,294.820007,2022-04-20T05:24:19.625456
54.328246,10.182097,8.77848,292.209991,2022-04-20T05:24:20.656964
54.328252,10.182061,9.22296,291.880005,2022-04-20T05:24:21.663746
54.328261,10.182024,9.26,292.820007,2022-04-20T05:24:22.648567
54.328271,10.181986,9.31556,293.0,2022-04-20T05:24:23.663715
54.328281,10.181949,9.3526,293.470001,2022-04-20T05:24:24.637955
54.328291,10.181911,9.37112,293.100006,2022-04-20T05:24:25.688166
54.328299,10.181872,9.38964,292.369995,2022-04-20T05:24:26.646767
54.328309,10.181836,9.40816,293.01001,2022-04-20T05:24:27.617252
54.328317,10.181799,9.40816,292.589996,2022-04-20T05:24:28.664883
54.328326,10.181762,9.40816,292.160004,2022-04-20T05:24:29.722221
54.328336,10.181726,9.40816,291.790009,2022-04-20T05:24:30.647136
54.328344,10.181689,9.40816,291.619995,2022-04-20T05:24:31.669663
54.328354,10.181654,9.40816,292.440002,2022-04-20T05:24:32.734086
54.328362,10.181617,9.40816,292.160004,2022-04-20T05:24:33.644449
54.328372,10.181581,9.40816,291.700012,2022-04-20T05:24:34.658571
54.328381,10.181544,9.42668,291.76001,2022-04-20T05:24:35.670446
54.328391,10.181509,9.42668,292.75,2022-04-20T05:24:36.674105
54.328399,10.181471,9.4452,291.089996,2022-04-20T05:24:37.653488
54.328407,10.181434,9.46372,291.390015,2022-04-20T05:24:38.712259
54.328417,10.181397,9.46372,292.160004,2022-04-20T05:24:39.650739
54.328426,10.181361,9.48224,291.820007,2022-04-20T05:24:40.645638
54.328434,10.181324,9.48224,291.910004,2022-04-20T05:24:41.707071
54.328442,10.181286,9.50076,291.950012,2022-04-20T05:24:42.648521
54.328451,10.181251,9.50076,292.390015,2022-04-20T05:24:43.667256
54.328457,10.181214,9.51928,292.220001,2022-04-20T05:24:44.693166
54.328467,10.181176,9.5378,291.779999,2022-04-20T05:24:45.657219
54.328477,10.181136,9.5378,292.079987,2022-04-20T05:24:46.649631
54.328486,10.181096,9.55632,292.019989,2022-04-20T05:24:47.652010
54.328492,10.181057,9.55632,291.350006,2022-04-20T05:24:48.660223
54.328502,10.181019,9.55632,291.25,2022-04-20T05:24:49.649797
54.328509,10.180981,9.57484,291.179993,2022-04-20T05:24:50.667596
54.328517,10.180942,9.57484,291.339996,2022-04-20T05:24:51.645406
54.328526,10.180904,9.57484,290.549988,2022-04-20T05:24:52.664536
54.328536,10.180867,9.57484,291.130005,2022-04-20T05:24:53.640502
54.328544,10.180829,9.57484,290.76001,2022-04-20T05:24:54.644316
54.328552,10.180791,9.61188,290.359985,2022-04-20T05:24:55.649628
54.328561,10.180751,10.03784,285.679993,2022-04-20T05:24:56.663128
54.328571,10.180712,9.57484,292.290009,2022-04-20T05:24:57.633850
54.328579,10.180676,9.61188,293.339996,2022-04-20T05:24:58.672826
54.328587,10.180637,9.6304,289.829987,2022-04-20T05:24:59.663973
54.328596,10.180599,9.6304,290.820007,2022-04-20T05:25:00.660130
54.328606,10.180561,9.6304,290.220001,2022-04-20T05:25:01.660776
54.328611,10.180519,9.64892,290.079987,2022-04-20T05:25:02.638304
54.328619,10.180481,9.64892,290.630005,2022-04-20T05:25:03.650010
54.328626,10.180441,9.66744,290.339996,2022-04-20T05:25:04.647803
54.328636,10.180402,9.66744,290.269989,2022-04-20T05:25:05.649707
54.328644,10.180364,9.66744,290.470001,2022-04-20T05:25:06.643789
54.328652,10.180326,9.61188,291.890015,2022-04-20T05:25:07.643072
54.328661,10.180287,9.61188,289.769989,2022-04-20T05:25:08.640597
54.328669,10.180247,9.92672,292.850006,2022-04-20T05:25:09.674798
54.328677,10.180209,9.79708,291.429993,2022-04-20T05:25:10.660508
54.328686,10.180171,9.87116,289.089996,2022-04-20T05:25:11.657046
54.328694,10.180132,9.79708,291.029999,2022-04-20T05:25:12.635685
54.328702,10.180094,9.74152,290.649994,2022-04-20T05:25:13.656672
54.328709,10.180051,9.85264,290.549988,2022-04-20T05:25:14.642223
54.328717,10.180014,9.85264,290.309998,2022-04-20T05:25:15.681553
54.328724,10.179974,9.87116,291.670013,2022-04-20T05:25:16.642885
54.328731,10.179936,9.87116,291.01001,2022-04-20T05:25:17.643578
54.328739,10.179896,9.85264,291.100006,2022-04-20T05:25:18.667857
54.328747,10.179857,9.8156,290.540009,2022-04-20T05:25:19.657603
54.328756,10.179817,9.8156,290.179993,2022-04-20T05:25:20.627774
54.328767,10.179779,9.8156,290.630005,2022-04-20T05:25:21.648538
54.328776,10.179742,9.77856,291.350006,2022-04-20T05:25:22.630478
54.328786,10.179704,9.77856,290.850006,2022-04-20T05:25:23.653277
54.328796,10.179664,9.76004,290.630005,2022-04-20T05:25:24.636579
54.328804,10.179626,9.76004,290.839996,2022-04-20T05:25:25.662262
54.328812,10.179586,9.77856,290.619995,2022-04-20T05:25:26.641032
54.328822,10.179546,9.77856,290.880005,2022-04-20T05:25:27.636092
54.328831,10.179509,9.77856,290.75,2022-04-20T05:25:28.663354
54.328841,10.179472,9.723,292.829987,2022-04-20T05:25:29.669092
54.328851,10.179436,9.64892,293.48999,2022-04-20T05:25:30.710377
54.328861,10.179397,9.64892,294.399994,2022-04-20T05:25:31.635893
54.328869,10.179359,9.66744,291.899994,2022-04-20T05:25:32.656945
54.328877,10.179319,9.723,290.959991,2022-04-20T05:25:33.676716
54.328887,10.179279,9.77856,289.809998,2022-04-20T05:25:34.636078
54.328896,10.179239,9.83412,291.01001,2022-04-20T05:25:35.666636
54.328904,10.179199,9.83412,290.440002,2022-04-20T05:25:36.655387
54.328914,10.179161,9.85264,290.570007,2022-04-20T05:25:37.663349
